"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000116903",476.219108139786,-0.0426830462945374,0.229157350845008,-0.186260864585603,0.852240195910028,0.999864920476821
"ENSG00000116906",1494.58239117622,-0.1042098015176,0.251326602168825,-0.414638962283819,0.67840622126851,0.999864920476821
"ENSG00000116918",821.770658400069,0.201211434728136,0.175910883306098,1.14382595861345,0.252695822075269,0.999864920476821
"ENSG00000116922",76.0045895160429,0.0625445453931784,0.234509566681473,0.266703598826442,0.78969738279728,0.999864920476821
"ENSG00000116954",306.932273901659,0.126659794173936,0.159860241363675,0.792315794680872,0.428176564312445,0.999864920476821
"ENSG00000116957",810.262031521164,-0.0750684493996909,0.196958678556222,-0.381138063831306,0.703100804367271,0.999864920476821
"ENSG00000116962",468.800919868814,0.150778076105089,0.192777765795809,0.782134160973699,0.434135732480467,0.999864920476821
"ENSG00000116977",694.080387734068,0.00633425473622454,0.132849117446019,0.0476800663639966,0.961971220768752,0.999864920476821
"ENSG00000116981",57.1533442296342,-0.417669055676619,0.429235950409844,-0.973052362640684,0.330527278284677,0.999864920476821
"ENSG00000116983",64.2725170046626,-0.571953675085996,0.327349721020311,-1.74722517955195,0.0805982856627112,0.999864920476821
"ENSG00000116984",2724.16023795387,-0.0215302552781855,0.168650821431353,-0.127661727914851,0.898416678899936,0.999864920476821
"ENSG00000116985",35.553076770431,0.22660447570433,0.245489514896843,0.923071911236418,0.355969731374502,0.999864920476821
"ENSG00000116991",177.47971780262,-0.203145359181948,0.235612804194866,-0.862199997475238,0.388577471092334,0.999864920476821
"ENSG00000117000",1062.20332458132,0.0189384161938881,0.217221936857009,0.0871846392123588,0.930524748993134,0.999864920476821
"ENSG00000117009",117.823757818042,-0.166364836478385,0.318884643910047,-0.521708522676038,0.60187328977414,0.999864920476821
"ENSG00000117010",64.1897110833931,-0.16544646688257,0.250201130494467,-0.661253874255491,0.508449516680531,0.999864920476821
"ENSG00000117013",52.5321379919169,0.424534148886075,0.521243542097844,0.814464093267144,0.41537913418593,0.999864920476821
"ENSG00000117020",482.798403295404,-0.0666718250245833,0.12445422928292,-0.535713614625497,0.592156492784044,0.999864920476821
"ENSG00000117036",335.669833704487,0.0371081579446587,0.14535140137693,0.255299622797778,0.798491691257338,0.999864920476821
"ENSG00000117054",11770.9268561122,-0.0422259553623315,0.286947263868281,-0.147155804147046,0.883009043923453,0.999864920476821
"ENSG00000117069",28.9857113711135,0.14439656569407,0.583541495251096,0.247448667951088,0.804561013378035,0.999864920476821
"ENSG00000117090",34.4856334379366,-0.41545514419852,0.543841098960396,-0.763927450486368,0.444910477913811,0.999864920476821
"ENSG00000117091",36.0149355149642,-0.306849054666461,0.372244358789366,-0.824321571089519,0.409756865027921,0.999864920476821
"ENSG00000117114",545.933094740192,0.250780214958684,0.182083138204355,1.37728412104381,0.168424422604218,0.999864920476821
"ENSG00000117115",6335.66022315033,0.108217834183827,0.313610384009874,0.345070953327935,0.730041029680997,0.999864920476821
"ENSG00000117118",1499.34758186294,-0.205882896200879,0.226204868682631,-0.910161206519987,0.362737499556265,0.999864920476821
"ENSG00000117133",601.763283763257,0.0916161967581946,0.191290718126925,0.478936969107959,0.631983469891449,0.999864920476821
"ENSG00000117139",335.270806293087,-0.329113359335054,0.144980640026437,-2.2700503962118,0.0232045254830576,0.999864920476821
"ENSG00000117143",550.825780105442,-0.0202352083315263,0.202842725680594,-0.0997581168544819,0.920536360028167,0.999864920476821
"ENSG00000117151",318.968968166676,0.0330884427986778,0.233766261236409,0.141544988672319,0.887439421952923,0.999864920476821
"ENSG00000117152",29.2069065129752,-0.0732556489551036,0.542496226120381,-0.135034393656497,0.892584681157702,0.999864920476821
"ENSG00000117153",252.684444945562,-0.0513614139637695,0.159674149537556,-0.321663926894373,0.747707308712316,0.999864920476821
"ENSG00000117155",218.090934002476,-0.164770641551308,0.19749168626103,-0.834316849842108,0.404102459233163,0.999864920476821
"ENSG00000117174",656.079705735472,-0.146978488546987,0.135094971127795,-1.08796417305534,0.27661092407663,0.999864920476821
"ENSG00000117222",297.562064675953,-0.0810504171736538,0.162485604411723,-0.498815987219888,0.61790902377622,0.999864920476821
"ENSG00000117226",138.688252305238,0.0215561251853717,0.18894891926148,0.114084405825793,0.90917088385758,0.999864920476821
"ENSG00000117228",161.544656103652,0.271133654885784,0.21088695377334,1.28568244756001,0.198553909446348,0.999864920476821
"ENSG00000117242",3064.52349845985,0.048572619014077,0.40154121627299,0.120965462686288,0.903718391048627,0.999864920476821
"ENSG00000117262",487.707792257375,0.0815948766812033,0.14265467843764,0.57197476854481,0.567339068444146,0.999864920476821
"ENSG00000117266",31.5119761741936,-0.0283498005167115,0.529751131684341,-0.0535153184601484,0.957321325772296,0.999864920476821
"ENSG00000117280",82.8359349958332,-0.188063456370825,0.175678124690875,-1.07050013598303,0.284394247802852,0.999864920476821
"ENSG00000117281",107.379208048933,0.531623299885408,0.238541972769519,2.22863630124777,0.0258381136626663,0.999864920476821
"ENSG00000117289",10160.1008830789,0.212528751725724,0.260500721012001,0.815847076737774,0.414587604260976,0.999864920476821
"ENSG00000117298",97.3056917564396,0.324734911580176,0.317511549301382,1.02274991978934,0.306426102051613,0.999864920476821
"ENSG00000117305",140.399517380651,-0.220094747829698,0.266323826387646,-0.826417789256831,0.408567135631833,0.999864920476821
"ENSG00000117318",39.3464455550962,-0.0697392162109713,0.271230492777877,-0.257121592401795,0.797084909440504,0.999864920476821
"ENSG00000117322",40.8658134181411,0.0224828683833329,0.630114843626537,0.0356805884050214,0.971537048904035,0.999864920476821
"ENSG00000117335",2684.7942052187,-0.0941749957711523,0.244690364789157,-0.384874148405068,0.700330659908445,0.999864920476821
"ENSG00000117360",339.128903296049,-0.053604163317472,0.127876680115115,-0.419186385423968,0.675079921264356,0.999864920476821
"ENSG00000117362",42.2787035730916,-0.359864734755655,0.321313922408714,-1.11997865532233,0.262722857978702,0.999864920476821
"ENSG00000117385",44.5082969238049,-0.224651353324768,0.304106899864148,-0.738724946474826,0.460074034382703,0.999864920476821
"ENSG00000117394",43.1593858076168,-0.193214492024242,0.510457545864552,-0.3785123632505,0.705050011231369,0.999864920476821
"ENSG00000117395",357.402510225749,0.0360026269102033,0.173833931191349,0.207109317861386,0.835924485265062,0.999864920476821
"ENSG00000117400",36.3813981733419,-0.0290731107494378,0.600555727934869,-0.048410346279456,0.961389213835339,0.999864920476821
"ENSG00000117408",648.618452531427,0.0309397750248366,0.323270797370881,0.0957085368566098,0.92375206059775,0.999864920476821
"ENSG00000117410",132.111195177042,0.0671635666526304,0.229346490199263,0.292847588791426,0.769638651387735,0.999864920476821
"ENSG00000117411",105.614955792772,0.214400419843449,0.521058772740811,0.411470703613117,0.680727418904017,0.999864920476821
"ENSG00000117419",74.6862866375564,0.101683632170567,0.314990849247054,0.322814559259829,0.746835686152235,0.999864920476821
"ENSG00000117425",24.7533332841412,0.154938828478935,0.548844709863874,0.282299939663011,0.777713531836586,0.999864920476821
"ENSG00000117448",77.1335889946845,-0.307694804771025,0.234388947481787,-1.31275304606645,0.189266176527259,0.999864920476821
"ENSG00000117450",543.016134060596,-0.217121234798469,0.240685704880394,-0.902094434342766,0.367006705178349,0.999864920476821
"ENSG00000117461",394.963058472843,0.13306169806399,0.140167104455684,0.949307603811274,0.342464187368163,0.999864920476821
"ENSG00000117472",17.9518910273974,-1.07944935879743,0.685784575936102,-1.57403563258036,0.115479211888302,0.999864920476821
"ENSG00000117475",385.793475974365,-0.0938604630391849,0.215311346955845,-0.435929013339149,0.662888234015198,0.999864920476821
"ENSG00000117477",52.6343735881949,0.572942309155027,0.355878394440815,1.60993844556166,0.107411294882732,0.999864920476821
"ENSG00000117479",1078.18449913598,-0.065026615404906,0.270861802278432,-0.240073036721738,0.810273636606981,0.999864920476821
"ENSG00000117480",26.9080752034989,0.246522838121355,0.50539665787551,0.487780902939961,0.625705039569075,0.999864920476821
"ENSG00000117481",363.157860157644,-0.14914747376743,0.167814288518748,-0.888765045479236,0.37412936521922,0.999864920476821
"ENSG00000117500",2076.15367408332,0.0431026309894889,0.27209843892321,0.158408225934928,0.874135132260973,0.999864920476821
"ENSG00000117501",53.5236186256888,-0.0659973945190641,0.551513461042251,-0.119665972239992,0.904747756828936,0.999864920476821
"ENSG00000117505",1224.93285048489,0.247579144307947,0.281084833579181,0.88079865838156,0.37842680604046,0.999864920476821
"ENSG00000117507",52.2228793265386,0.24286794829633,0.539173245646037,0.450445103234537,0.652389529291947,0.999864920476821
"ENSG00000117519",342.515336718854,-0.0397653915642247,0.186529955268637,-0.213185016352763,0.831182654863216,0.999864920476821
"ENSG00000117523",7644.21235404378,0.211516934839888,0.205544219609783,1.02905805495987,0.303452395011953,0.999864920476821
"ENSG00000117525",48.3318336342783,0.159210539427656,0.250882281494517,0.634602565311633,0.525687654648289,0.999864920476821
"ENSG00000117528",687.589647352769,-0.159887415930393,0.185593110589129,-0.8614943487011,0.388965832354228,0.999864920476821
"ENSG00000117533",533.611586103816,0.0966000649190134,0.204563651439261,0.47222497369087,0.63676621585533,0.999864920476821
"ENSG00000117543",212.183947229782,-0.326873755796604,0.234101958022862,-1.39628800441166,0.162627784612524,0.999864920476821
"ENSG00000117569",804.676056691674,0.0599977614084306,0.232890825622071,0.257621833097854,0.79669877796829,0.999864920476821
"ENSG00000117586",52.5933710696261,-0.111252074384046,0.24672300450947,-0.450918934799918,0.652047976105668,0.999864920476821
"ENSG00000117592",2715.92846777427,-0.00307864987533939,0.202688647414423,-0.0151890592522664,0.987881350108567,0.999864920476821
"ENSG00000117593",126.46319936567,-0.0996747378094888,0.136261507666521,-0.731495926593055,0.464476291690696,0.999864920476821
"ENSG00000117594",27.7528317815207,-0.477136820215867,0.285934552769463,-1.66869241787845,0.0951783525552041,0.999864920476821
"ENSG00000117595",36.0734177908777,0.110653439042164,0.586772204270301,0.188579892225418,0.850422093711331,0.999864920476821
"ENSG00000117597",257.59181793634,-0.0205911309732605,0.129364084483247,-0.159171929794216,0.873533418667022,0.999864920476821
"ENSG00000117598",21.8792592140951,0.00949832037047783,0.384479662955926,0.0247043505434165,0.98029078490901,0.999864920476821
"ENSG00000117600",58.1807899939442,0.201695841816931,0.316578704548664,0.637111210952999,0.524052406570354,0.999864920476821
"ENSG00000117602",88.250772699422,-0.12110635108176,0.204009833065184,-0.593629969997889,0.552759631298062,0.999864920476821
"ENSG00000117614",389.235249198087,-0.043622784124289,0.194239052545731,-0.224582974188564,0.822303711191001,0.999864920476821
"ENSG00000117616",417.931050626464,0.0492882490315406,0.234958964864106,0.209773860129354,0.833844175720008,0.999864920476821
"ENSG00000117620",186.923746672027,0.140911010151109,0.199396889602189,0.706686099428315,0.479761569813917,0.999864920476821
"ENSG00000117625",3183.2438036747,0.149900968780571,0.270499286812459,0.55416400740642,0.579466608275097,0.999864920476821
"ENSG00000117632",84.152025509436,0.161338132214272,0.265553182607677,0.607554880833907,0.543482733199905,0.999864920476821
"ENSG00000117640",1014.3085473116,-0.107441342654367,0.21820522731862,-0.492386658077088,0.622446029276402,0.999864920476821
"ENSG00000117643",90.7931927864749,0.1463196797479,0.273594768583631,0.534804376945437,0.592785136118923,0.999864920476821
"ENSG00000117650",23.2551213534157,-0.284873997500629,0.852042641968074,-0.334342418405983,0.738121185005417,0.999864920476821
"ENSG00000117682",157.880183185377,0.0689531785407837,0.223983451641743,0.307849432783422,0.75819690502509,0.999864920476821
"ENSG00000117691",135.033035916894,-0.0926445224074839,0.250537567143598,-0.369782956958243,0.711544214932135,0.999864920476821
"ENSG00000117697",224.143346946673,-0.16826816699534,0.186009901627528,-0.904619407478029,0.36566705012442,0.999864920476821
"ENSG00000117707",1626.48010396417,0.594308829948138,0.274600323334047,2.16426850024197,0.0304437487677746,0.999864920476821
"ENSG00000117713",913.43810665854,0.147109119242038,0.260126496848666,0.565529159944141,0.571713896159366,0.999864920476821
"ENSG00000117724",147.190187457225,0.264905947526256,0.42652908428911,0.6210735850939,0.53455120827036,0.999864920476821
"ENSG00000117748",235.465935529553,-0.112410401951717,0.186880489270061,-0.601509565769985,0.547500642445074,0.999864920476821
"ENSG00000117751",206.558203809775,0.0131906128605388,0.193962340882877,0.0680060510741306,0.945780817377898,0.999864920476821
"ENSG00000117758",383.983138340896,-0.0776412508596539,0.208923445469806,-0.371625361074541,0.710171803938722,0.999864920476821
"ENSG00000117791",391.507982045004,0.086514569273537,0.308471075613114,0.280462500743648,0.779122691484978,0.999864920476821
"ENSG00000117834",38.4188168097799,-0.283799298558494,0.494115090959815,-0.574358694463705,0.565725098235271,0.999864920476821
"ENSG00000117859",3009.65030451125,0.141303531654577,0.253557129461798,0.557284790037297,0.57733286599568,0.999864920476821
"ENSG00000117862",343.541266141424,0.128519141023219,0.164062182527916,0.783356280179627,0.433417922223603,0.999864920476821
"ENSG00000117868",1403.19886270043,0.326637866218735,0.235461104949894,1.3872264223352,0.165372730905965,0.999864920476821
"ENSG00000117877",84.2552044702943,0.330505483522384,0.242834330611988,1.36103277773554,0.173503331286882,0.999864920476821
"ENSG00000117899",141.04601665849,-0.115486460908868,0.122004774405721,-0.946573291671551,0.343856258931356,0.999864920476821
"ENSG00000117906",1394.99278857028,-0.257750103321429,0.221433644296492,-1.16400605761747,0.244421556902404,0.999864920476821
"ENSG00000117971",35.5680556349999,-0.338879595537894,0.784704958688888,-0.431856064863036,0.665846028538137,0.999864920476821
"ENSG00000117983",100.979696860408,-0.00985678059021871,0.798510664377675,-0.0123439561047073,0.990151198121123,0.999864920476821
"ENSG00000117984",123.926614456808,0.120622970414158,0.523944383056129,0.230220943892123,0.817920088043923,0.999864920476821
"ENSG00000118007",1880.3013374464,0.200094642824497,0.21816512472907,0.917170620524182,0.359053239481516,0.999864920476821
"ENSG00000118046",36.2064449133445,0.466781503903173,0.51983958740491,0.897933738046754,0.369220876631568,0.999864920476821
"ENSG00000118058",3910.77568123294,0.186188583533921,0.174937015556479,1.06431782285556,0.287184746706978,0.999864920476821
"ENSG00000118094",62.7188851347561,-0.0829042007264535,0.312733991726602,-0.265094946247256,0.790936320420399,0.999864920476821
"ENSG00000118096",150.643323570407,0.0148126617248606,0.142526957940208,0.103928842226989,0.917225818254482,0.999864920476821
"ENSG00000118162",20.5944975471276,-0.493656539081946,0.564030446058612,-0.875230304554601,0.381448607320941,0.999864920476821
"ENSG00000118181",11821.0905965195,-0.03555585939427,0.287536075527193,-0.123657037918038,0.901586829272491,0.999864920476821
"ENSG00000118193",41.4616436763762,0.134638790882943,0.527887224049478,0.255052186810121,0.798682792468029,0.999864920476821
"ENSG00000118194",47.9788410832175,0.118479459289703,0.466180643080606,0.254149246752867,0.79938025864626,0.999864920476821
"ENSG00000118197",344.564906684573,-0.161592147014481,0.192958357702772,-0.837445700400256,0.402342086662207,0.999864920476821
"ENSG00000118200",4473.45707157774,0.0996272055402598,0.227926844512706,0.43710167511535,0.662037612527474,0.999864920476821
"ENSG00000118217",862.921965800838,0.0567585805359205,0.125482700323739,0.452321956648098,0.651037060518621,0.999864920476821
"ENSG00000118242",20.3304036705126,0.0658787588208909,0.471071965138344,0.139848608484998,0.888779606618446,0.999864920476821
"ENSG00000118246",716.0881386758,-0.156386503407878,0.220366033987034,-0.709667005293018,0.477910657456109,0.999864920476821
"ENSG00000118257",103.704315670841,-0.143686403063813,0.282624434200661,-0.508400497891122,0.611172503694777,0.999864920476821
"ENSG00000118260",820.007444341585,0.136632757772568,0.185554791667719,0.736347234930168,0.461519407190318,0.999864920476821
"ENSG00000118263",645.225926172484,0.00472819841900022,0.132378449758231,0.035717281986876,0.971507790311316,0.999864920476821
"ENSG00000118276",83.7443710887893,-0.0885122381702103,0.19073965465172,-0.464047386118156,0.642613795966833,0.999864920476821
"ENSG00000118292",64.4789858963887,-0.202350957172715,0.319793406704441,-0.632755250516253,0.526893483538111,0.999864920476821
"ENSG00000118298",128.580182564752,-0.289834377898365,0.363130792154367,-0.798154230267414,0.42478099429963,0.999864920476821
"ENSG00000118307",45.7980725092471,-0.0315815307816206,0.491853647138055,-0.0642092032160049,0.948803649412015,0.999864920476821
"ENSG00000118308",92.6708410332516,0.317885246466758,0.312714988815013,1.0165334500637,0.309375426978454,0.999864920476821
"ENSG00000118322",51.9837776026839,-0.0750700800015264,0.618551362082475,-0.121364343534526,0.90340245781026,0.999864920476821
"ENSG00000118363",432.974656362487,-0.0487974316015425,0.182253345692916,-0.267745052448929,0.788895568593069,0.999864920476821
"ENSG00000118369",25.3767599571516,-0.504058230845997,0.452159363345359,-1.11478003489004,0.264944694055538,0.999864920476821
"ENSG00000118402",18.4204180743421,0.109279641122675,0.454100641112033,0.240650708739507,0.809825844989957,0.999864920476821
"ENSG00000118407",10068.3682237022,0.202935535548752,0.269459938272031,0.753119505816409,0.451378103988006,0.999864920476821
"ENSG00000118412",1269.42977723043,0.147460371304168,0.287687111287474,0.51257204622148,0.608250711295316,0.999864920476821
"ENSG00000118418",580.495029913664,-0.325203152258541,0.222840989938376,-1.4593506892447,0.144468610605518,0.999864920476821
"ENSG00000118420",137.050563366413,-0.0949504805514398,0.236442802592371,-0.401579069061938,0.687993836521773,0.999864920476821
"ENSG00000118432",81.857715564196,-0.0144480947303346,0.445279195616,-0.0324472709989225,0.97411536550954,0.999864920476821
"ENSG00000118454",333.749971110328,-0.0362497673178109,0.234290377390441,-0.154721537100951,0.877040850302415,0.999864920476821
"ENSG00000118473",310.796106128597,0.0547652819259457,0.218846335010562,0.250245369305831,0.802397601481068,0.999864920476821
"ENSG00000118482",5623.61446991935,0.256272936886145,0.232504479581188,1.10222795426467,0.270362581856818,0.999864920476821
"ENSG00000118491",18.5686118698636,-0.74044096923894,0.568444923706374,-1.30257292898513,0.192720604853561,0.999864920476821
"ENSG00000118492",67.1550348701384,0.240953639078968,0.634757241104274,0.379599669725368,0.704242606017228,0.999864920476821
"ENSG00000118495",305.634357435469,-0.14086464747711,0.176737283659822,-0.797028473902779,0.425434494643023,0.999864920476821
"ENSG00000118496",2096.23108750448,0.264147678707516,0.245285159183386,1.07690037011179,0.28152477774519,0.999864920476821
"ENSG00000118503",111.506458881037,-0.133947471026304,0.1686550302518,-0.794209759568522,0.427073327814095,0.999864920476821
"ENSG00000118507",194.350203210318,0.119636974545904,0.178506372913498,0.67021122323671,0.502723150338836,0.999864920476821
"ENSG00000118513",48.0823930514027,0.149530639579283,0.507891251615413,0.294414678543254,0.768441051847195,0.999864920476821
"ENSG00000118514",35.5253359038962,-0.0811174103354098,0.313699728131509,-0.258582979394243,0.795957017170496,0.999864920476821
"ENSG00000118515",1253.84671805865,-0.354891201455866,0.26218292240833,-1.35360151681867,0.175863542747186,0.999864920476821
"ENSG00000118518",1330.30250583769,-0.181864450198614,0.300911643563022,-0.604378242214895,0.54559219795372,0.999864920476821
"ENSG00000118520",41.3767691176333,-0.108565454683093,0.29719334978096,-0.365302436151781,0.714885660099031,0.999864920476821
"ENSG00000118526",21.4472187405982,-0.542239099540517,0.661197221679436,-0.820086778591165,0.412166638824513,0.999864920476821
"ENSG00000118557",87.0874699222982,0.0247458085024482,0.309248861057001,0.0800190772501731,0.936222083170997,0.999864920476821
"ENSG00000118564",1819.25150122925,-0.0293854153085438,0.247660927748365,-0.118651801782802,0.905551223302405,0.999864920476821
"ENSG00000118579",1274.40951575656,0.0378842266878862,0.17060579309632,0.222057094312722,0.824269437782489,0.999864920476821
"ENSG00000118596",616.150394484478,0.650661294603375,0.302935023976821,2.14785760346139,0.0317250692843648,0.999864920476821
"ENSG00000118600",225.973032089297,-0.392992013929395,0.160046375599306,-2.45548836990407,0.014069330520144,0.999864920476821
"ENSG00000118620",178.197408607459,0.182287790681353,0.233534616505349,0.780560044626947,0.435061299277816,0.999864920476821
"ENSG00000118640",23.3668315484458,0.0899556739005195,0.381377517921972,0.235870416249665,0.813533225022381,0.999864920476821
"ENSG00000118655",62.3472591563907,0.235906446020623,0.240105766494495,0.982510538854684,0.325848393554088,0.999864920476821
"ENSG00000118680",1170.4969564774,-0.192083687653497,0.224987007740866,-0.853754577129779,0.393240987110074,0.999864920476821
"ENSG00000118689",1949.44424261176,0.44066611254653,0.257225022064781,1.71315414421677,0.0866841852340289,0.999864920476821
"ENSG00000118690",57.1493122443023,-0.195647164627338,0.35138493143322,-0.556788715524416,0.577671794712815,0.999864920476821
"ENSG00000118705",761.24730959844,-0.085914657713369,0.171664004201291,-0.500481496473928,0.616736081846149,0.999864920476821
"ENSG00000118729",4212.06692897524,-0.115416298772053,0.309351780346718,-0.373090785650873,0.709080876368123,0.999864920476821
"ENSG00000118762",295.75553082419,0.448098686559273,0.231152914417119,1.93853790547789,0.0525576309011697,0.999864920476821
"ENSG00000118777",59.2169295811981,0.580138583268993,0.405498304453043,1.43068066351477,0.152521757509271,0.999864920476821
"ENSG00000118785",22.091138823781,0.157998711619488,0.793199356970852,0.199191678902601,0.842112808274875,0.999864920476821
"ENSG00000118804",3308.54161912374,-0.300334439245368,0.249267326260153,-1.20486886007642,0.228253931680751,0.999864920476821
"ENSG00000118816",10719.5224016343,0.0697619246321798,0.275226685240371,0.253470787439281,0.799904432483237,0.999864920476821
"ENSG00000118849",99.1361508694183,-0.153670015011963,0.17120151996203,-0.897597258751238,0.369400301008306,0.999864920476821
"ENSG00000118855",162.391148644935,-0.208482752571616,0.154930070905735,-1.34565711712909,0.178413122135775,0.999864920476821
"ENSG00000118873",987.355016309805,-0.126106711133739,0.138910179174855,-0.907829158977617,0.363968490071307,0.999864920476821
"ENSG00000118894",46.4970451220016,-0.385354849357571,0.245234765495531,-1.57137120660241,0.116096450069603,0.999864920476821
"ENSG00000118898",98.6606057137051,0.393995099764051,0.282464531882079,1.3948480438901,0.163061667498982,0.999864920476821
"ENSG00000118900",305.396299820103,0.124118651062125,0.268556360022196,0.46216984416927,0.643959526731037,0.999864920476821
"ENSG00000118922",1635.11972298797,0.0705604632557985,0.21843463094065,0.323027822795051,0.746674171114158,0.999864920476821
"ENSG00000118939",200.307707375091,-0.52523171910947,0.307087461393382,-1.71036523837957,0.0871983548881339,0.999864920476821
"ENSG00000118946",80.1248794231528,0.121535221984487,0.324277787385543,0.37478737894554,0.707818601401878,0.999864920476821
"ENSG00000118960",29.2075459365806,0.328307184757712,0.498455973388355,0.658648310553843,0.510121632545486,0.999864920476821
"ENSG00000118961",42.3750669452888,-0.0717847390624035,0.333924463834253,-0.214972985920656,0.829788380280951,0.999864920476821
"ENSG00000118965",345.262881254237,0.099692488569803,0.144997448914049,0.687546500413935,0.491738408429208,0.999864920476821
"ENSG00000118971",316.676027628138,0.0132492522702345,0.175036748442004,0.0756941178819058,0.939662455819325,0.999864920476821
"ENSG00000118976",76.12223503815,-0.0952157904269127,0.183360033007964,-0.519283231274163,0.603563245232496,0.999864920476821
"ENSG00000118985",414.421821409301,-0.290854883392769,0.159265360938781,-1.82622813698058,0.0678159047454324,0.999864920476821
"ENSG00000118997",164.553491989828,0.108747507883567,0.532982530135,0.20403578304156,0.838325536221399,0.999864920476821
"ENSG00000119004",134.303233875001,-0.0460407862679434,0.172769718083409,-0.266486435115418,0.789864605034875,0.999864920476821
"ENSG00000119013",2174.06475319146,-0.539984486824216,0.347590367997837,-1.55350819970816,0.120301771858092,0.999864920476821
"ENSG00000119041",745.191690049721,-0.0652371742818642,0.174270944895851,-0.374343378472251,0.708148862866318,0.999864920476821
"ENSG00000119042",231.334682916482,0.109231180094825,0.224516198907479,0.486518035786975,0.626599920997275,0.999864920476821
"ENSG00000119048",2316.13174106371,0.0953168965724326,0.27453670847251,0.347191809440583,0.728447223707888,0.999864920476821
"ENSG00000119121",86.7693579504108,-0.0293429568395715,0.537946382637067,-0.0545462480772329,0.956499962772292,0.999864920476821
"ENSG00000119125",203.919092261799,0.545010056810676,0.402370066986869,1.35449950562168,0.175577071010405,0.999864920476821
"ENSG00000119138",1659.27651554176,0.350869558690701,0.228977637938697,1.53233111254575,0.125440747226748,0.999864920476821
"ENSG00000119147",26.8993887639736,-0.552750589478985,0.40377458462333,-1.36895835084477,0.171012294273244,0.999864920476821
"ENSG00000119185",441.062424288507,-0.26769601642423,0.214492115095982,-1.24804595406427,0.212014228754997,0.999864920476821
"ENSG00000119203",532.98167552613,0.00407094896188168,0.175738058567057,0.0231648681855007,0.981518762209482,0.999864920476821
"ENSG00000119227",91.5128538703351,0.369680240595801,0.304507846111285,1.21402533733301,0.224738048875584,0.999864920476821
"ENSG00000119231",670.863010612698,-0.0301961384023533,0.137935780471505,-0.21891447091635,0.826716673706401,0.999864920476821
"ENSG00000119242",565.593649088187,0.243319215702174,0.312207420833403,0.779351160368515,0.435772885337357,0.999864920476821
"ENSG00000119280",303.295195342124,0.0780241277023247,0.24132330239043,0.323317835159125,0.746454548241034,0.999864920476821
"ENSG00000119283",31.6832187041322,-0.266942592128411,0.67224485390229,-0.397091313646873,0.691300125195406,0.999864920476821
"ENSG00000119285",754.968795194354,0.0133989163030886,0.120401476898012,0.111285315166344,0.911390099870334,0.999864920476821
"ENSG00000119314",551.551005627486,0.108036481640091,0.147324846706986,0.73332152759653,0.463362348035941,0.999864920476821
"ENSG00000119318",2448.10200247098,-0.0633978094807807,0.206682913956315,-0.306739479656168,0.75904167698852,0.999864920476821
"ENSG00000119321",537.400423906942,0.0466886765939283,0.127419656413715,0.366416594644833,0.714054238758851,0.999864920476821
"ENSG00000119326",314.13850827011,-0.073566377840137,0.225922614868311,-0.325626444625822,0.744707001845047,0.999864920476821
"ENSG00000119328",218.115562960168,0.0113965716726464,0.142047667596138,0.0802306145923387,0.936053841713991,0.999864920476821
"ENSG00000119335",1637.00286957486,0.0318216977962352,0.185847042710852,0.171225203974564,0.864046690230825,0.999864920476821
"ENSG00000119383",137.185403196434,0.21289726802902,0.4139054631205,0.514362063317437,0.606998877501275,0.999864920476821
"ENSG00000119392",347.191523099033,-0.0577223200657182,0.183022863230236,-0.315383111415461,0.752470788169838,0.999864920476821
"ENSG00000119396",871.524187582482,-0.161881239098347,0.186679412093468,-0.867161714743857,0.385853410038359,0.999864920476821
"ENSG00000119397",333.501656712216,0.0156166429050637,0.172522716041262,0.0905193429793253,0.927874523576043,0.999864920476821
"ENSG00000119401",881.296973363059,0.0653053911355801,0.204084239135834,0.319992329697319,0.748974145118218,0.999864920476821
"ENSG00000119402",772.454598670612,-0.0046983577754939,0.134406481343546,-0.0349563334188089,0.972114560458524,0.999864920476821
"ENSG00000119403",63.3645664315356,-0.196253839456317,0.251282044443374,-0.781010198683503,0.434796496367919,0.999864920476821
"ENSG00000119408",238.62218481544,0.317175105057135,0.278729175143923,1.13793292321609,0.255148492369251,0.999864920476821
"ENSG00000119414",3613.43817845116,0.124943472360066,0.267023766580255,0.467911429608695,0.63984792957688,0.999864920476821
"ENSG00000119421",466.276478166585,-0.306384340305183,0.257959015473612,-1.18772487847599,0.234941818897961,0.999864920476821
"ENSG00000119446",1250.84838595414,0.103185464735753,0.194467820130976,0.530604316263005,0.595693004023639,0.999864920476821
"ENSG00000119471",5818.36352094457,0.20633849784091,0.252709358846337,0.816505169349015,0.414211268179675,0.999864920476821
"ENSG00000119487",1800.19099412386,-0.180187007703502,0.188430202505999,-0.956253325141787,0.338944264808211,0.999864920476821
"ENSG00000119508",87.9901526788726,-0.61315046678155,0.333044379517774,-1.8410473332994,0.0656146226104609,0.999864920476821
"ENSG00000119509",475.960163846217,0.182609558908514,0.163558115088135,1.11648118963778,0.264216217525583,0.999864920476821
"ENSG00000119522",119.907538849721,0.0105441532449499,0.215928080736738,0.0488317832908701,0.961053352976646,0.999864920476821
"ENSG00000119523",171.541481568994,0.24702574206479,0.167720365589148,1.47284285481412,0.140793413806529,0.999864920476821
